"entrez" "genename" "PubMed" "scaledconnectivity"
"8218" 83719 "YPEL3" 14 0.102801007229645
"8219" 83723 "FAM57B" 13 0.137031756269866
"8220" 83733 "SLC25A18" 13 0.0640603290143202
"8221" 83737 "ITCH" 178 0.051363454584731
"8222" 83742 "MARVELD1" 9 0.0973628604769556
"8223" 83743 "GRWD1" 38 0.146068755277743
"8224" 83746 "L3MBTL2" 33 0.107206501295177
"8225" 83752 "LONP2" 14 0.127824939614726
"8226" 83759 "RBM4B" 22 0.0593328030142431
"8227" 83786 "FRMD8" 10 0.138787919599297
"8228" 83787 "ARMC10" 11 0.174588340773125
"8229" 83855 "KLF16" 12 0.121959417021015
"8230" 83856 "FSD1L" 8 0.111374503378145
"8231" 83857 "TMTC1" 15 0.198760884411381
"8232" 83858 "ATAD3B" 38 0.0588854762083276
"8233" 83860 "TAF3" 37 0.139196376030505
"8234" 83862 "TMEM120A" 10 0.16585173759112
"8235" 83871 "RAB34" 37 0.251870599089793
"8236" 83874 "TBC1D10A" 31 0.0423927151792727
"8237" 83876 "MRO" 7 0.0475597323205289
"8238" 83877 "TM2D2" 4 0.198442786936545
"8239" 83879 "CDCA7" 22 0.097207511511015
"8240" 83892 "KCTD10" 37 0.0184451926112827
"8241" 83930 "STARD3NL" 26 0.266693320191952
"8242" 83931 "STK40" 23 0.119490204681352
"8243" 83933 "HDAC10" 32 0.0473290973725243
"8244" 83937 "RASSF4" 18 0.0403083413675183
"8245" 83939 "EIF2A" 35 0.0484692412646128
"8246" 83941 "TM2D1" 7 0.178367416258176
"8247" 83982 "IFI27L2" 4 0.153930990277517
"8248" 83985 "SPNS1" 11 0.104480506493469
"8249" 83986 "ITFG3" 22 0.147740292521956
"8250" 83988 "NCALD" 32 0.332717124434802
"8251" 83989 "FAM172A" 18 0.0952568484540347
"8252" 83992 "CTTNBP2" 23 0.181185282410165
"8253" 83999 "KREMEN1" 21 0.0237088650800848
"8254" 84002 "B3GNT5" 10 0.176611261181132
"8255" 84056 "KATNAL1" 18 0.06047366009729
"8256" 84058 "WDR54" 9 0.159461567415071
"8257" 84059 "GPR98" 49 0.0818584309635745
"8258" 84061 "MAGT1" 31 0.24161436344021
"8259" 84062 "DTNBP1" 177 0.0840755722287011
"8260" 84064 "HDHD2" 13 0.0281471417157881
"8261" 84065 "TMEM222" 13 0.172138676119897
"8262" 84067 "FAM160A2" 15 0.0584133520350344
"8263" 84078 "KBTBD7" 26 0.256025355183584
"8264" 84079 "ANKRD27" 24 0.0267683617613477
"8265" 84080 "C16orf48" 20 0.0760040560171318
"8266" 84081 "CCDC55" 24 0.0749644655879898
"8267" 84085 "FBXO30" 16 0.0598376038893014
"8268" 84128 "WDR75" 20 0.059222689639991
"8269" 84129 "ACAD11" 26 0.0328725879143536
"8270" 84132 "USP42" 20 0.0473521476477251
"8271" 84133 "ZNRF3" 27 0.0995758002534707
"8272" 84134 "TOMM40L" 15 0.110983711697115
"8273" 84146 "ZNF644" 23 0.0513514722560249
"8274" 84148 "MYST1" 61 0.0675869637004046
"8275" 84152 "PPP1R1B" 90 0.0275763896612091
"8276" 84153 "RNASEH2C" 18 0.124435660656898
"8277" 84159 "ARID5B" 62 0.0278498952935869
"8278" 84162 "KIAA1109" 31 0.311772155031934
"8279" 84163 "GTF2IRD2" 17 0.0906770439091998
"8280" 84164 "ASCC2" 22 0.145820906415477
"8281" 84166 "NLRC5" 31 0.0643061881763351
"8282" 84168 "ANTXR1" 53 0.0716939101195083
"8283" 84172 "POLR1B" 37 0.0769333858839796
"8284" 84181 "CHD6" 26 0.361778413552917
"8285" 84187 "TMEM164" 9 0.059131869265872
"8286" 84188 "FAR1" 22 0.0572061084616851
"8287" 84191 "FAM96A" 12 0.374971588006996
"8288" 84193 "SETD3" 15 0.106698779298857
"8289" 84196 "USP48" 25 0.0332454309235622
"8290" 84206 "MEX3B" 22 0.0697032865950923
"8291" 84219 "WDR24" 18 0.0647386399676372
"8292" 84221 "C21orf56" 12 0.0941996626064278
"8293" 84223 "IQCG" 11 0.063291699311689
"8294" 84230 "LRRC8C" 13 0.0389799245455272
"8295" 84231 "TRAF7" 23 0.0785351970651175
"8296" 84232 "MAF1" 29 0.0752034007683183
"8297" 84239 "ATP13A4" 4 0.0350536790275384
"8298" 84243 "ZDHHC18" 7 0.149432159857466
"8299" 84245 "MRI1" 20 0.090450892593145
"8300" 84246 "MED10" 29 0.149979008076534
"8301" 84247 "LDOC1L" 10 0.188446803028997
"8302" 84248 "FYTTD1" 16 0.0735670891665406
"8303" 84249 "PSD2" 7 0.0354639120721497
"8304" 84251 "SGIP1" 23 0.594178071804892
"8305" 84253 "GARNL3" 9 0.439403708756976
"8306" 84254 "CAMKK1" 32 0.781591722197692
"8307" 84255 "SLC37A3" 9 0.027533572523173
"8308" 84256 "FLYWCH1" 14 0.115542038462033
"8309" 84260 "TCHP" 25 0.0728692759306791
"8310" 84262 "PSMG3" 15 0.324795274000114
"8311" 84263 "HSDL2" 21 0.0185549752067794
"8312" 84264 "HAGHL" 9 0.0665313297918419
"8313" 84265 "POLR3GL" 6 0.0635344354629596
"8314" 84266 "ALKBH7" 9 0.271671630547473
"8315" 84267 "C9orf64" 11 0.135141566948287
"8316" 84268 "RPAIN" 16 0.0792064992204661
"8317" 84270 "C9orf89" 8 0.207788980191667
"8318" 84271 "POLDIP3" 38 0.0865418024355121
"8319" 84273 "C4orf14" 20 0.0256032286326318
"8320" 84274 "COQ5" 12 0.198747683959624
"8321" 84275 "SLC25A33" 11 0.0188182454509118
"8322" 84276 "NICN1" 9 0.282510495656625
"8323" 84277 "DNAJC30" 11 0.0844152567427864
"8324" 84279 "C2orf7" 7 0.337069575364529
"8325" 84280 "BTBD10" 19 0.285253516058378
"8326" 84281 "C2orf88" 12 0.0204069534217559
"8327" 84282 "RNF135" 21 0.291621781931051
"8328" 84284 "C1orf57" 21 0.163813095978552
"8329" 84286 "TMEM175" 11 0.0526042612958096
"8330" 84288 "EFCAB2" 8 0.00381818812757554
"8331" 84289 "ING5" 39 0.0607183509775618
"8332" 84293 "C10orf58" 17 0.053916002222758
"8333" 84295 "PHF6" 44 0.133908761157945
"8334" 84298 "LLPH" 13 0.125583791612239
"8335" 84299 "C17orf37" 25 0.378738458061709
"8336" 84300 "C6orf125" 19 0.191654266203518
"8337" 84302 "C9orf125" 8 0.393316306430073
"8338" 84303 "CHCHD6" 20 0.110288631578592
"8339" 84307 "ZNF397" 12 0.132271955768793
"8340" 84309 "NUDT16L1" 21 0.306288552798188
"8341" 84310 "C7orf50" 24 0.184198634806339
"8342" 84311 "MRPL45" 25 0.0707985537676651
"8343" 84312 "BRMS1L" 10 0.141324152901264
"8344" 84313 "VPS25" 33 0.271020263605556
"8345" 84316 "LSMD1" 6 0.397621014014908
"8346" 84317 "CCDC115" 11 0.0553857931082705
"8347" 84319 "C3orf26" 17 0.157327807493053
"8348" 84320 "ACBD6" 10 0.0972754159184383
"8349" 84321 "THOC3" 18 0.0521569910317563
"8350" 84324 "SARNP" 32 0.255911182437838
"8351" 84326 "C16orf13" 7 0.217793008484906
"8352" 84328 "LZIC" 11 0.0666345102399313
"8353" 84329 "HVCN1" 42 0.031267250798717
"8354" 84330 "ZNF414" 8 0.083306066016421
"8355" 84331 "FAM195A" 11 0.224022463604094
"8356" 84333 "PCGF5" 25 0.0303880508040345
"8357" 84334 "C14orf153" 13 0.224978006665037
"8358" 84335 "AKT1S1" 48 0.0948277674363175
"8359" 84336 "TMEM101" 7 0.269645098481339
"8360" 84337 "ELOF1" 12 0.213955369777082
"8361" 84340 "GFM2" 14 0.0884373920742195
"8362" 84343 "HPS3" 21 0.174089371150769
"8363" 84364 "ARFGAP2" 21 0.121607189471104
"8364" 84365 "MKI67IP" 29 0.169092013231426
"8365" 84376 "HOOK3" 25 0.182289110111242
"8366" 84418 "C5orf32" 9 0.124685321410089
"8367" 84435 "GPR123" 14 0.145955123371917
"8368" 84436 "ZNF528" 5 0.0843104348616763
"8369" 84437 "KIAA1826" 11 0.0452042508014396
"8370" 84439 "HHIPL1" 7 0.198268886316369
"8371" 84440 "RAB11FIP4" 20 0.58528133534644
"8372" 84441 "MAML2" 52 0.179713456678931
"8373" 84444 "DOT1L" 66 0.0407180976387701
"8374" 84445 "LZTS2" 40 0.0523995272335676
"8375" 84446 "BRSK1" 19 0.594762612968449
"8376" 84447 "SYVN1" 97 0.0465429643492782
"8377" 84448 "ABLIM2" 14 0.808081162005655
"8378" 84449 "ZNF333" 9 0.0444091198987912
"8379" 84450 "ZNF512" 17 0.0766498202609139
"8380" 84457 "PHYHIPL" 17 0.183150358006805
"8381" 84460 "ZMAT1" 15 0.065538265671873
"8382" 84461 "NEURL4" 18 0.244455560936007
"8383" 84465 "MEGF11" 9 0.0919103753003485
"8384" 84466 "MEGF10" 23 0.0202164020712174
"8385" 84498 "FAM120B" 13 0.0597630775858828
"8386" 84501 "SPIRE2" 8 0.162814611517819
"8387" 84502 "JPH4" 7 0.486378173830323
"8388" 84504 "NKX6-2" 2 0.110609465163946
"8389" 84513 "PPAPDC1B" 9 0.0485028797770546
"8390" 84514 "GHDC" 10 0.0269380790407797
"8391" 84516 "DCTN5" 16 0.0681542701935798
"8392" 84522 "JAGN1" 12 0.322293084478335
"8393" 84525 "HOPX" 40 0.124968571470557
"8394" 84527 "ZNF559" 9 0.0577996484591231
"8395" 84530 "SRRM4" 11 0.172094088357022
"8396" 84532 "ACSS1" 19 0.0377133525809829
"8397" 84545 "MRPL43" 24 0.0973180464144306
"8398" 84549 "MAK16" 20 0.0727988527682804
"8399" 84553 "C6orf168" 8 0.454481025397911
"8400" 84557 "MAP1LC3A" 189 0.177169594111504
"8401" 84572 "GNPTG" 26 0.0494490498410977
"8402" 84617 "TUBB6" 51 0.159708563934451
"8403" 84619 "ZGPAT" 31 0.0572111248439513
"8404" 84620 "ST6GAL2" 13 0.0727582107508191
"8405" 84622 "ZNF594" 8 0.101460611191032
"8406" 84623 "KIRREL3" 18 0.322128785630106
"8407" 84627 "ZNF469" 18 0.0294052125638553
"8408" 84628 "NTNG2" 18 0.12158224512621
"8409" 84629 "TNRC18" 14 0.0485477053376518
"8410" 84630 "TTBK1" 19 0.350988630218021
"8411" 84631 "SLITRK2" 13 0.0968159801892528
"8412" 84632 "AFAP1L2" 26 0.0476367691325879
"8413" 84640 "USP38" 11 0.0572111064766948
"8414" 84641 "HIATL1" 8 0.0766197340012852
"8415" 84656 "GLYR1" 19 0.145702302010067
"8416" 84661 "DPY30" 48 0.50230526984338
"8417" 84662 "GLIS2" 18 0.0713658168101748
"8418" 84668 "FAM126A" 23 0.118379050711762
"8419" 84669 "USP32" 14 0.221191567692554
"8420" 84678 "KDM2B" 38 0.0649394128824438
"8421" 84681 "HINT2" 14 0.171020061226556
"8422" 84687 "PPP1R9B" 50 0.310372776006384
"8423" 84695 "LOXL3" 15 0.155441524246527
"8424" 84706 "GPT2" 18 0.0607634085576617
"8425" 84707 "BEX2" 23 0.318856804660596
"8426" 84708 "LNX1" 44 0.00379268028792386
"8427" 84717 "HDGFRP2" 21 0.122298368530955
"8428" 84720 "PIGO" 17 0.0550480994010465
"8429" 84722 "PSRC1" 72 0.185602228024947
"8430" 84726 "BAT2L1" 27 0.201972629985311
"8431" 84733 "CBX2" 36 0.0451515948382857
"8432" 84735 "CNDP1" 41 0.111372333826921
"8433" 84747 "UNC119B" 16 0.065392099918758
"8434" 84749 "USP30" 15 0.0914577932096775
"8435" 84752 "B3GNT9" 6 0.0792206997533501
"8436" 84790 "TUBA1C" 78 0.306741595943979
"8437" 84792 "C7orf70" 5 0.0919474829146786
"8438" 84798 "C19orf48" 8 0.187634006034629
"8439" 84809 "CROCCL1" 4 0.0262450478274109
"8440" 84814 "PPAPDC3" 7 0.0742738089621856
"8441" 84817 "TXNDC17" 16 0.425588808272192
"8442" 84818 "IL17RC" 20 0.108458116252255
"8443" 84820 "POLR2J4" 6 0.0670982179257002
"8444" 84823 "LMNB2" 61 0.074110354851394
"8445" 84833 "USMG5" 21 0.158378422960554
"8446" 84836 "ABHD14B" 15 0.118677916657394
"8447" 84838 "ZNF496" 12 0.0778996799996956
"8448" 84844 "PHF5A" 26 0.289860362282826
"8449" 84856 "LOC84856" 3 0.0229500323598882
"8450" 84859 "LRCH3" 12 0.114040797197928
"8451" 84861 "KLHL22" 18 0.0702209760194542
"8452" 84864 "MINA" 36 0.0808921230395711
"8453" 84866 "TMEM25" 14 0.338804266960177
"8454" 84867 "PTPN5" 26 0.723421781967569
"8455" 84868 "HAVCR2" 185 0.268874735898969
"8456" 84869 "CBR4" 12 0.0694862802258956
"8457" 84875 "PARP10" 18 0.0588635153902106
"8458" 84878 "ZBTB45" 4 0.0413351546069266
"8459" 84879 "MFSD2A" 23 0.012151190285496
"8460" 84881 "RPUSD4" 14 0.0471981061723424
"8461" 84885 "ZDHHC12" 12 0.239593454760045
"8462" 84886 "C1orf198" 12 0.0504116068026377
"8463" 84888 "SPPL2A" 24 0.217337819191164
"8464" 84890 "ADO" 12 0.103150362086189
"8465" 84892 "C3orf39" 12 0.0326603994452432
"8466" 84893 "FBXO18" 30 0.0852922055097591
"8467" 84894 "LINGO1" 49 0.19020858999591
"8468" 84895 "FAM73B" 7 0.05980928616068
"8469" 84896 "ATAD1" 18 0.202799884381859
"8470" 84897 "TBRG1" 15 0.345036889587257
"8471" 84898 "PLXDC2" 19 0.133226861029063
"8472" 84899 "TMTC4" 15 0.0538607370521023
"8473" 84900 "RNFT2" 7 0.0029518217614647
"8474" 84901 "NFATC2IP" 16 0.0510562970297
"8475" 84902 "CCDC123" 13 0.135704807642416
"8476" 84908 "FAM136A" 17 0.16309125179611
"8477" 84909 "C9orf3" 13 0.0983060585495197
"8478" 84912 "SLC35B4" 15 0.0294225319664813
"8479" 84913 "ATOH8" 14 0.084546149245151
"8480" 84914 "ZNF587" 9 0.0265503027462913
"8481" 84915 "C12orf34" 4 0.100812620596836
"8482" 84916 "CIRH1A" 34 0.0967552077256859
"8483" 84918 "LRP11" 8 0.490076088940387
"8484" 84919 "PPP1R15B" 24 0.00360945179435802
"8485" 84922 "FIZ1" 7 0.0441002626249756
"8486" 84923 "FAM104A" 11 0.0478081003145343
"8487" 84925 "DIRC2" 8 0.0138973582511466
"8488" 84926 "SPRYD3" 8 0.766217508291733
"8489" 84928 "TMEM209" 13 0.00996280780937742
"8490" 84932 "RAB2B" 15 0.0155656658965323
"8491" 84937 "ZNRF1" 19 0.128450505424684
"8492" 84938 "ATG4C" 15 0.0684758572247643
"8493" 84939 "MUM1" 20 0.13953713705088
"8494" 84950 "PRPF38A" 23 0.0694322656766669
"8495" 84952 "CGNL1" 14 0.0148190664118036
"8496" 84954 "MPND" 2 0.0922679959652169
"8497" 84957 "RELT" 14 0.0268714517532832
"8498" 84959 "UBASH3B" 42 0.0687759135263668
"8499" 84966 "IGSF21" 11 0.0753924936058152
"8500" 84967 "LSM10" 17 0.531461298688629
"8501" 84968 "PNMA6A" 16 0.518372377973636
"8502" 84969 "TOX2" 12 0.0766343011003216
"8503" 84971 "ATG4D" 11 0.0938084291961114
"8504" 84973 "SNHG7" 2 0.0718118550764244
"8505" 84975 "MFSD5" 15 0.23608050904944
"8506" 84976 "DISP1" 14 0.0952912182820168
"8507" 84978 "FRMD5" 13 0.0420334047434861
"8508" 84986 "ARHGAP19" 14 0.0753676687592054
"8509" 84987 "C12orf62" 8 0.297490725967685
"8510" 84988 "PPP1R16A" 22 0.0516333789549505
"8511" 84991 "RBM17" 48 0.083106776164151
"8512" 84992 "PIGY" 9 0.354415257677549
"8513" 84993 "UBL7" 17 0.0855221979043861
"8514" 85001 "MGC16275" 1 0.0443168705729492
"8515" 85007 "AGXT2L2" 12 0.122162789514322
"8516" 85012 "TCEAL3" 7 0.0715846059958477
"8517" 85013 "TMEM128" 8 0.186752635567926
"8518" 85014 "TMEM141" 8 0.282131305576917
"8519" 85021 "REPS1" 24 0.0817893649405228
"8520" 85027 "C5orf62" 5 0.235746936600173
"8521" 85028 "SNHG12" 4 0.0950493946481817
"8522" 85236 "HIST1H2BK" 36 0.130910962723191
"8523" 85300 "ATCAY" 17 0.175425413445374
"8524" 85313 "PPIL4" 21 0.0824773861491623
"8525" 85315 "PAQR8" 14 0.0529976857753034
"8526" 85352 "KIAA1644" 4 0.327313329735533
"8527" 85358 "SHANK3" 90 0.476169726959131
"8528" 85359 "DGCR6L" 12 0.191246304424025
"8529" 85360 "SYDE1" 5 0.272292458693486
"8530" 85363 "TRIM5" 195 0.136366596267541
"8531" 85364 "ZCCHC3" 17 0.027657183413725
"8532" 85365 "ALG2" 44 0.180598783676821
"8533" 85369 "FAM40A" 30 0.0507262107745547
"8534" 85377 "MICALL1" 28 0.0503290420254713
"8535" 85378 "TUBGCP6" 29 0.0998090637183106
"8536" 85379 "KIAA1671" 13 0.108876760958115
"8537" 85403 "EAF1" 22 0.0351841737160228
"8538" 85406 "DNAJC14" 18 0.0255274552857895
"8539" 85407 "NKD1" 11 0.0847251273462359
"8540" 85414 "SLC45A3" 21 0.11274670932905
"8541" 85415 "RHPN2" 26 0.0755189399523743
"8542" 85437 "ZCRB1" 12 0.0307826500395737
"8543" 85439 "STON2" 22 0.0225870045403476
"8544" 85440 "DOCK7" 63 0.0597801163797758
"8545" 85441 "PRIC285" 19 0.0282511414914177
"8546" 85442 "KNDC1" 9 0.442489912088418
"8547" 85444 "LRRCC1" 9 0.0881721187812523
"8548" 85445 "CNTNAP4" 17 0.133762802977075
"8549" 85449 "KIAA1755" 5 0.081886825076992
"8550" 85450 "ITPRIP" 18 0.0810411377643925
"8551" 85451 "UNK" 11 0.0411311454699948
"8552" 85453 "TSPYL5" 9 0.284500277716571
"8553" 85455 "DISP2" 7 0.205037256224836
"8554" 85456 "TNKS1BP1" 35 0.0369969601374131
"8555" 85457 "KIAA1737" 15 0.123399886670817
"8556" 85458 "DIXDC1" 29 0.131269307697836
"8557" 85460 "ZNF518B" 6 0.0282537194285147
"8558" 85461 "TANC1" 15 0.0869697243136303
"8559" 85462 "FHDC1" 8 0.0607909662386572
"8560" 85463 "ZC3H12C" 10 0.0738181422907746
"8561" 85464 "SSH2" 24 0.0684520140771323
"8562" 85465 "EPT1" 14 0.257384419442459
"8563" 85476 "GFM1" 25 0.0591164159548033
"8564" 85477 "SCIN" 24 0.126087035544228
"8565" 87178 "PNPT1" 51 0.0809525687590752
"8566" 88455 "ANKRD13A" 21 0.0571535065605438
"8567" 88745 "C6orf153" 12 0.272633819802191
"8568" 89122 "TRIM4" 19 0.101474082168762
"8569" 89781 "HPS4" 28 0.156552763627652
"8570" 89790 "SIGLEC10" 14 0.118138324352243
"8571" 89795 "NAV3" 26 0.282760651458873
"8572" 89796 "NAV1" 25 0.133544927778276
"8573" 89797 "NAV2" 26 0.084553823946374
"8574" 89801 "PPP1R3F" 10 0.590018103883617
"8575" 89845 "ABCC10" 28 0.0311251741416277
"8576" 89848 "FCHSD1" 16 0.113660504815586
"8577" 89849 "ATG16L2" 12 0.0476691617625785
"8578" 89853 "FAM125B" 20 0.0890197909588909
"8579" 89890 "KBTBD6" 15 0.179834018143156
"8580" 89891 "WDR34" 16 0.14382883407942
"8581" 89910 "UBE3B" 22 0.124622058758733
"8582" 89927 "C16orf45" 10 0.295908177479215
"8583" 89932 "PAPLN" 8 0.0139889505509304
"8584" 89941 "RHOT2" 29 0.0830714118386782
"8585" 89944 "GLB1L2" 6 0.00427224530082752
"8586" 89953 "KLC4" 27 0.0832866602874117
"8587" 89958 "C9orf140" 17 0.0639731020080687
"8588" 89970 "RSPRY1" 10 0.0752991785078588
"8589" 90007 "MIDN" 8 0.0703862295669052
"8590" 90050 "FAM181A" 5 0.1104469286057
"8591" 90060 "CCDC120" 13 0.107447605953274
"8592" 90120 "C9orf69" 4 0.0592991168462899
"8593" 90121 "TSR2" 12 0.11122662307489
"8594" 90135 "BTBD6" 10 0.113181422918446
"8595" 90139 "TSPAN18" 14 0.00251709096432665
"8596" 90161 "HS6ST2" 13 0.0237130399259359
"8597" 90187 "EMILIN3" 11 0.0144323690021836
"8598" 90196 "SYS1" 5 0.145748282090048
"8599" 90203 "SNX21" 12 0.0503628712883682
"8600" 90231 "KIAA2013" 8 0.107466349208378
"8601" 90249 "UNC5A" 17 0.642803277170774
"8602" 90271 "C10orf75" 5 0.0663736077330605
"8603" 90293 "KLHL13" 21 0.0355613058730839
"8604" 90313 "TP53I13" 4 0.253505525504517
"8605" 90324 "CCDC97" 11 0.0911053406380878
"8606" 90326 "THAP3" 11 0.147748022461173
"8607" 90338 "ZNF160" 10 0.0267524091563411
"8608" 90355 "C5orf30" 17 0.238679054349019
"8609" 90362 "FAM110B" 17 0.127837772346967
"8610" 90378 "SAMD1" 9 0.0645040495695916
"8611" 90379 "DCAF15" 7 0.103067093352164
"8612" 90410 "IFT20" 34 0.311970742131564
"8613" 90411 "MCFD2" 35 0.0793656744560668
"8614" 90427 "BMF" 38 0.0459926327925297
"8615" 90441 "ZNF622" 20 0.0984762556612825
"8616" 90459 "ERI1" 17 0.194428153039681
"8617" 90480 "GADD45GIP1" 41 0.245916262436964
"8618" 90488 "C12orf23" 9 0.0941069542592626
"8619" 90507 "SCRN2" 9 0.0815093067490208
"8620" 90522 "YIF1B" 11 0.190200259638816
"8621" 90525 "SHF" 6 0.0816773871695524
"8622" 90624 "LYRM7" 10 0.100385245967443
"8623" 90627 "STARD13" 44 0.0701798358272433
"8624" 90634 "N4BP2L1" 6 0.067337432309139
"8625" 90637 "ZFAND2A" 7 0.270140821872027
"8626" 90668 "LRRC16B" 7 0.137906558619932
"8627" 90678 "LRSAM1" 40 0.0760964141659587
"8628" 90701 "SEC11C" 8 0.138167734489494
"8629" 90780 "PYGO2" 34 0.0907513232096975
"8630" 90799 "CCDC45" 14 0.0416445721191257
"8631" 90806 "ANGEL2" 12 0.0872874108705791
"8632" 90809 "TMEM55B" 13 0.227475908466872
"8633" 90843 "TCEAL8" 9 0.0936085428136758
"8634" 90850 "ZNF598" 20 0.0507962356168701
"8635" 90853 "SPOCD1" 5 0.082888073881822
"8636" 90861 "HN1L" 18 0.145551926189667
"8637" 90864 "SPSB3" 15 0.102265665908669
"8638" 90865 "IL33" 277 0.0153056407250614
"8639" 90871 "C9orf123" 8 0.177130430544255
"8640" 90933 "TRIM41" 27 0.0630769779312052
"8641" 90952 "ESAM" 19 0.0589971398694749
"8642" 90956 "ADCK2" 9 0.121599053536596
"8643" 90957 "DHX57" 21 0.0659314831740818
"8644" 90987 "ZNF251" 11 0.0307666207691652
"8645" 90990 "KIFC2" 13 0.365967793053477
"8646" 90993 "CREB3L1" 31 0.0137133523198004
"8647" 91010 "FMNL3" 20 0.0624873388883089
"8648" 91012 "LASS5" 13 0.187900445916431
"8649" 91039 "DPP9" 38 0.0977028395433316
"8650" 91050 "CCDC149" 9 0.00338572852940709
"8651" 91057 "CCDC34" 7 0.124150162040116
"8652" 91107 "TRIM47" 13 0.0729681698012807
"8653" 91137 "SLC25A46" 16 0.0700106018143605
"8654" 91151 "TIGD7" 7 0.0501825620342511
"8655" 91179 "SCARF2" 7 0.0208779209030624
"8656" 91252 "SLC39A13" 14 0.0428234830426893
"8657" 91272 "BOD1" 12 0.318656656347656
"8658" 91289 "LMF2" 9 0.0903266216907283
"8659" 91298 "C12orf29" 7 0.107762236824752
"8660" 91300 "C19orf22" 3 0.0964587399659995
"8661" 91304 "C19orf6" 11 0.0642327075086255
"8662" 91316 "LOC91316" 4 0.0662700016732309
"8663" 91351 "DDX60L" 9 0.0668681770010041
"8664" 91369 "ANKRD40" 13 0.055305330713145
"8665" 91373 "UAP1L1" 3 0.0410800815431897
"8666" 91404 "SESTD1" 13 0.128454507032667
"8667" 91408 "BTF3L4" 15 0.1165483406705
"8668" 91445 "RNF185" 24 0.0317929351668263
"8669" 91452 "ACBD5" 20 0.175403028016589
"8670" 91543 "RSAD2" 40 0.0303081456518341
"8671" 91544 "UBXN11" 17 0.0619602903620372
"8672" 91582 "RPS19BP1" 20 0.147432445267761
"8673" 91584 "PLXNA4" 30 0.0467696572897924
"8674" 91607 "SLFN11" 25 0.0335557644739149
"8675" 91608 "RASL10B" 12 0.0974156785024448
"8676" 91612 "CHURC1" 10 0.0211581184628539
"8677" 91653 "BOC" 17 0.0100120254978152
"8678" 91663 "MYADM" 17 0.0697671044351938
"8679" 91683 "SYT12" 8 0.364479632969382
"8680" 91689 "C22orf32" 11 0.115164507885296
"8681" 91694 "LONRF1" 11 0.0117252185438723
"8682" 91746 "YTHDC1" 41 0.166407655951924
"8683" 91748 "C14orf43" 19 0.105501373237982
"8684" 91752 "ZNF804A" 89 0.0834837178026743
"8685" 91754 "NEK9" 43 0.0484512389932786
"8686" 91768 "CABLES1" 45 0.167782795720922
"8687" 91775 "FAM55C" 6 0.113627661827041
"8688" 91782 "CHMP7" 21 0.0313691104016324
"8689" 91851 "CHRDL1" 21 0.0172893702268925
"8690" 91869 "RFT1" 17 0.0994497983985738
"8691" 91947 "ARRDC4" 12 0.053450325124626
"8692" 91966 "CXorf40A" 15 0.132090072370889
"8693" 91975 "ZNF300" 17 0.0412823878034654
"8694" 92002 "FAM58A" 11 0.0950898030654897
"8695" 92017 "SNX29" 16 0.114572028198808
"8696" 92070 "C4orf42" 5 0.0656670656916717
"8697" 92104 "TTC30A" 7 0.0295873325819474
"8698" 92105 "INTS4" 15 0.0712043893324323
"8699" 92126 "DSEL" 11 0.0380721475651781
"8700" 92140 "MTDH" 191 0.0366364858679248
"8701" 92154 "MTSS1L" 6 0.141533327919337
"8702" 92170 "MTG1" 19 0.0970355306313562
"8703" 92181 "UBTD2" 12 0.0899609835003127
"8704" 92211 "CDHR1" 15 0.143512984228435
"8705" 92241 "RCSD1" 6 0.153796577667241
"8706" 92249 "LOC92249" 1 0.0900620849073695
"8707" 92255 "LMBRD2" 5 0.194723427985266
"8708" 92293 "TMEM132C" 6 0.0657769604267281
"8709" 92305 "TMEM129" 8 0.0488349296503737
"8710" 92312 "MEX3A" 6 0.0655100570042558
"8711" 92335 "STRADA" 31 0.0478653856180228
"8712" 92369 "SPSB4" 13 0.0303044057152079
"8713" 92370 "ACPL2" 6 0.0380325794656059
"8714" 92400 "RBM18" 11 0.0821367997402575
"8715" 92482 "NCRNA00081" 11 0.0543161644361441
"8716" 92521 "CYTSB" 26 0.0299766799457748
"8717" 92579 "G6PC3" 35 0.172651770320586
"8718" 92597 "MOBKL1A" 21 0.0783101328192157
"8719" 92609 "TIMM50" 53 0.125703337036652
"8720" 92667 "C20orf72" 16 0.156474738815278
"8721" 92675 "DTD1" 20 0.077477427463024
"8722" 92691 "TMEM169" 7 0.0729038415890079
"8723" 92703 "TMEM183A" 10 0.10037033934756
"8724" 92714 "ARRDC1" 17 0.0428558569827132
"8725" 92715 "WDR85" 11 0.101034913893021
"8726" 92737 "DNER" 17 0.0633158758726145
"8727" 92745 "SLC38A5" 11 0.0144512544920036
"8728" 92799 "SHKBP1" 21 0.153899184642576
"8729" 92822 "ZNF276" 12 0.116150719103231
"8730" 92840 "REEP6" 17 0.0519367468540263
"8731" 92856 "IMP4" 20 0.120082616026857
"8732" 92906 "HNRPLL" 27 0.0770604772429081
"8733" 92912 "UBE2Q2" 17 0.104333281432965
"8734" 92973 "LOC92973" 4 0.193113148306477
"8735" 92979 "MARCH9" 10 0.00622426706287902
