fromNode	toNode	weight	direction	fromAltName	toAltName
NLRC5|84166	SAMD9L|219285	0.063290253779791	undirected	NA	NA
NLRC5|84166	ETV7|51513	0.0663946507283451	undirected	NA	NA
MX1|4599	UBE2L6|9246	0.0933879652812187	undirected	NA	NA
MX1|4599	PARP9|83666	0.12035306315382	undirected	NA	NA
MX1|4599	ISG15|9636	0.0987719335973572	undirected	NA	NA
MX1|4599	IRF9|10379	0.0734566723012458	undirected	NA	NA
MX1|4599	OAS2|4939	0.187277298190394	undirected	NA	NA
MX1|4599	GBP4|115361	0.0649803817152592	undirected	NA	NA
MX1|4599	XAF1|54739	0.193058033671379	undirected	NA	NA
MX1|4599	SP100|6672	0.0616912253584956	undirected	NA	NA
MX1|4599	IFIT3|3437	0.167232231425091	undirected	NA	NA
MX1|4599	IRF7|3665	0.115112084518539	undirected	NA	NA
MX1|4599	MX2|4600	0.131733347025229	undirected	NA	NA
MX1|4599	IFIT1|3434	0.105529271865151	undirected	NA	NA
MX1|4599	HERC6|55008	0.144058186759615	undirected	NA	NA
MX1|4599	EIF2AK2|5610	0.0701579384176187	undirected	NA	NA
MX1|4599	CMPK2|129607	0.106617259459813	undirected	NA	NA
MX1|4599	SP110|3431	0.0926647904173915	undirected	NA	NA
MX1|4599	USP18|11274	0.138949966223409	undirected	NA	NA
MX1|4599	IFIT2|3433	0.0727385106448701	undirected	NA	NA
MX1|4599	IFI44|10561	0.163894514563094	undirected	NA	NA
MX1|4599	IFI44L|10964	0.198152243297087	undirected	NA	NA
UBE2L6|9246	PML|5371	0.075129306924758	undirected	NA	NA
UBE2L6|9246	HCP5|10866	0.0730803918557205	undirected	NA	NA
UBE2L6|9246	LAP3|51056	0.165402489510829	undirected	NA	NA
UBE2L6|9246	PSMB9|5698	0.185287388214818	undirected	NA	NA
UBE2L6|9246	PARP9|83666	0.163572263190329	undirected	NA	NA
UBE2L6|9246	DTX3L|151636	0.142266156382329	undirected	NA	NA
UBE2L6|9246	TYMP|1890	0.100376438575304	undirected	NA	NA
UBE2L6|9246	ISG15|9636	0.104529575684806	undirected	NA	NA
UBE2L6|9246	GBP1|2633	0.148767610407658	undirected	NA	NA
UBE2L6|9246	EPSTI1|94240	0.0808714015863953	undirected	NA	NA
UBE2L6|9246	IRF9|10379	0.112435260975642	undirected	NA	NA
UBE2L6|9246	OAS2|4939	0.104587220637867	undirected	NA	NA
UBE2L6|9246	NUB1|51667	0.0888661746718565	undirected	NA	NA
UBE2L6|9246	GBP4|115361	0.154963404794424	undirected	NA	NA
UBE2L6|9246	XAF1|54739	0.116612543148247	undirected	NA	NA
UBE2L6|9246	SP100|6672	0.0830384923105925	undirected	NA	NA
UBE2L6|9246	RARRES3|5920	0.128572235114495	undirected	NA	NA
UBE2L6|9246	BATF2|116071	0.148374719724165	undirected	NA	NA
UBE2L6|9246	IFI35|3430	0.123876842001435	undirected	NA	NA
UBE2L6|9246	APOL2|23780	0.122916341760125	undirected	NA	NA
UBE2L6|9246	IFIT3|3437	0.154847248670071	undirected	NA	NA
UBE2L6|9246	CX3CL1|6376	0.0735547098913883	undirected	NA	NA
UBE2L6|9246	SAMD9L|219285	0.0862345821078732	undirected	NA	NA
UBE2L6|9246	CXCL10|3627	0.146741817515244	undirected	NA	NA
UBE2L6|9246	IFIH1|64135	0.101275297981421	undirected	NA	NA
UBE2L6|9246	TRIM21|6737	0.0887771333923345	undirected	NA	NA
UBE2L6|9246	NMI|9111	0.130234030417992	undirected	NA	NA
UBE2L6|9246	C19orf66|55337	0.0683287892578415	undirected	NA	NA
UBE2L6|9246	IFIT1|3434	0.0612466216580194	undirected	NA	NA
UBE2L6|9246	IFIT5|24138	0.144579602050222	undirected	NA	NA
UBE2L6|9246	JAK2|3717	0.099109111200592	undirected	NA	NA
UBE2L6|9246	HERC6|55008	0.0706073354643345	undirected	NA	NA
UBE2L6|9246	CXCL11|6373	0.0834852189750182	undirected	NA	NA
UBE2L6|9246	ETV7|51513	0.192682251408852	undirected	NA	NA
UBE2L6|9246	FBXO6|26270	0.127285789530246	undirected	NA	NA
UBE2L6|9246	IL15RA|3601	0.150335660198042	undirected	NA	NA
UBE2L6|9246	CMPK2|129607	0.0949701992663781	undirected	NA	NA
UBE2L6|9246	SP110|3431	0.105670876285916	undirected	NA	NA
UBE2L6|9246	USP18|11274	0.114640722789152	undirected	NA	NA
UBE2L6|9246	IFIT2|3433	0.101733153980828	undirected	NA	NA
UBE2L6|9246	IFI44|10561	0.0964531332405404	undirected	NA	NA
UBE2L6|9246	IFI44L|10964	0.0852686750149307	undirected	NA	NA
UBE2L6|9246	IDO1|3620	0.0954476501770152	undirected	NA	NA
UBE2L6|9246	LAMP3|27074	0.0698692263059705	undirected	NA	NA
PML|5371	PARP9|83666	0.0673055971715294	undirected	NA	NA
PML|5371	GBP1|2633	0.0602073779751181	undirected	NA	NA
PML|5371	XAF1|54739	0.0616595482651061	undirected	NA	NA
PML|5371	IFIT3|3437	0.0786442666109003	undirected	NA	NA
HCP5|10866	PSMB9|5698	0.129373704619847	undirected	NA	NA
LAP3|51056	PSMB9|5698	0.0926144965980923	undirected	NA	NA
LAP3|51056	PARP9|83666	0.135050753792198	undirected	NA	NA
LAP3|51056	DTX3L|151636	0.0647428081225712	undirected	NA	NA
LAP3|51056	TYMP|1890	0.0770183970948453	undirected	NA	NA
LAP3|51056	GBP1|2633	0.166417718865438	undirected	NA	NA
LAP3|51056	GBP4|115361	0.141428209929588	undirected	NA	NA
LAP3|51056	APOL2|23780	0.0737355898793656	undirected	NA	NA
LAP3|51056	IFIT3|3437	0.13436163946325	undirected	NA	NA
LAP3|51056	SAMD9L|219285	0.0913712906455495	undirected	NA	NA
LAP3|51056	CXCL10|3627	0.0748586738013214	undirected	NA	NA
LAP3|51056	IFIT5|24138	0.0660003899399992	undirected	NA	NA
LAP3|51056	JAK2|3717	0.0818743447630914	undirected	NA	NA
LAP3|51056	ETV7|51513	0.0736609624102325	undirected	NA	NA
LAP3|51056	SP110|3431	0.0647074670793631	undirected	NA	NA
LAP3|51056	IDO1|3620	0.0617316186438932	undirected	NA	NA
PSMB9|5698	PARP9|83666	0.122972588899633	undirected	NA	NA
PSMB9|5698	DTX3L|151636	0.0700397193851104	undirected	NA	NA
PSMB9|5698	GBP1|2633	0.133104621648418	undirected	NA	NA
PSMB9|5698	NUB1|51667	0.0650066829546489	undirected	NA	NA
PSMB9|5698	GBP4|115361	0.104340624755565	undirected	NA	NA
PSMB9|5698	RARRES3|5920	0.0948153339992124	undirected	NA	NA
PSMB9|5698	BATF2|116071	0.14152072939078	undirected	NA	NA
PSMB9|5698	IFI35|3430	0.0754819561612631	undirected	NA	NA
PSMB9|5698	APOL2|23780	0.0811971598622136	undirected	NA	NA
PSMB9|5698	IFIT3|3437	0.106691887676248	undirected	NA	NA
PSMB9|5698	SAMD9L|219285	0.0617151987272635	undirected	NA	NA
PSMB9|5698	CXCL10|3627	0.0979906962927539	undirected	NA	NA
PSMB9|5698	NMI|9111	0.10074832227478	undirected	NA	NA
PSMB9|5698	IFIT5|24138	0.0725890984276582	undirected	NA	NA
PSMB9|5698	CXCL11|6373	0.0600449839124749	undirected	NA	NA
PSMB9|5698	ETV7|51513	0.16616521627093	undirected	NA	NA
PSMB9|5698	FBXO6|26270	0.109997761352167	undirected	NA	NA
PSMB9|5698	IL15RA|3601	0.133174557822484	undirected	NA	NA
PARP9|83666	DTX3L|151636	0.169374343059897	undirected	NA	NA
PARP9|83666	TYMP|1890	0.0728401148978954	undirected	NA	NA
PARP9|83666	ISG15|9636	0.105569820792886	undirected	NA	NA
PARP9|83666	GBP1|2633	0.136955332752186	undirected	NA	NA
PARP9|83666	EPSTI1|94240	0.0808059259915004	undirected	NA	NA
PARP9|83666	IRF9|10379	0.12503533981196	undirected	NA	NA
PARP9|83666	OAS2|4939	0.123268647194403	undirected	NA	NA
PARP9|83666	NUB1|51667	0.0781740710809305	undirected	NA	NA
PARP9|83666	GBP4|115361	0.122035129442534	undirected	NA	NA
PARP9|83666	XAF1|54739	0.130370996519311	undirected	NA	NA
PARP9|83666	SP100|6672	0.092795068059538	undirected	NA	NA
PARP9|83666	RARRES3|5920	0.0913728429574248	undirected	NA	NA
PARP9|83666	BATF2|116071	0.110447460452622	undirected	NA	NA
PARP9|83666	IFI35|3430	0.103312714616767	undirected	NA	NA
PARP9|83666	APOL2|23780	0.100675538392203	undirected	NA	NA
PARP9|83666	IFIT3|3437	0.157184140886418	undirected	NA	NA
PARP9|83666	SAMD9L|219285	0.0939744050014512	undirected	NA	NA
PARP9|83666	CXCL10|3627	0.0996023895631174	undirected	NA	NA
PARP9|83666	IRF7|3665	0.0664169700545252	undirected	NA	NA
PARP9|83666	IFIH1|64135	0.0949566224353207	undirected	NA	NA
PARP9|83666	TRIM21|6737	0.0760136344520827	undirected	NA	NA
PARP9|83666	DDX58|23586	0.0698638642303461	undirected	NA	NA
PARP9|83666	MX2|4600	0.0648888674481514	undirected	NA	NA
PARP9|83666	NMI|9111	0.0920573416419696	undirected	NA	NA
PARP9|83666	C19orf66|55337	0.064019241944276	undirected	NA	NA
PARP9|83666	IFIT1|3434	0.088038943027923	undirected	NA	NA
PARP9|83666	IFIT5|24138	0.138862861339757	undirected	NA	NA
PARP9|83666	JAK2|3717	0.0790095718532342	undirected	NA	NA
PARP9|83666	HERC6|55008	0.0961781500577075	undirected	NA	NA
PARP9|83666	EIF2AK2|5610	0.0684555636155563	undirected	NA	NA
PARP9|83666	ETV7|51513	0.137655407544272	undirected	NA	NA
PARP9|83666	FBXO6|26270	0.0828209079355699	undirected	NA	NA
PARP9|83666	IL15RA|3601	0.104428594520211	undirected	NA	NA
PARP9|83666	CMPK2|129607	0.120387203223556	undirected	NA	NA
PARP9|83666	SP110|3431	0.112021135868087	undirected	NA	NA
PARP9|83666	USP18|11274	0.125943576454857	undirected	NA	NA
PARP9|83666	IFIT2|3433	0.104317077536093	undirected	NA	NA
PARP9|83666	IFI44|10561	0.120387963327053	undirected	NA	NA
PARP9|83666	IFI44L|10964	0.118485997109426	undirected	NA	NA
PARP9|83666	IDO1|3620	0.0615314511176385	undirected	NA	NA
PARP9|83666	LAMP3|27074	0.0671728945560233	undirected	NA	NA
DTX3L|151636	GBP1|2633	0.112639638074197	undirected	NA	NA
DTX3L|151636	OAS2|4939	0.0753576712150897	undirected	NA	NA
DTX3L|151636	GBP4|115361	0.103999183624838	undirected	NA	NA
DTX3L|151636	XAF1|54739	0.0914730651128608	undirected	NA	NA
DTX3L|151636	APOL2|23780	0.0711547038278126	undirected	NA	NA
DTX3L|151636	IFIT3|3437	0.146413591638903	undirected	NA	NA
DTX3L|151636	SAMD9L|219285	0.0903243427837271	undirected	NA	NA
DTX3L|151636	IFIT5|24138	0.0696961772247254	undirected	NA	NA
DTX3L|151636	JAK2|3717	0.0648675356857253	undirected	NA	NA
DTX3L|151636	ETV7|51513	0.0692680305029373	undirected	NA	NA
DTX3L|151636	CMPK2|129607	0.0632578116704358	undirected	NA	NA
DTX3L|151636	SP110|3431	0.087455452225942	undirected	NA	NA
DTX3L|151636	USP18|11274	0.0741987121255197	undirected	NA	NA
DTX3L|151636	IFIT2|3433	0.0663490104016403	undirected	NA	NA
TYMP|1890	GBP1|2633	0.108028978095854	undirected	NA	NA
TYMP|1890	GBP4|115361	0.102155114728572	undirected	NA	NA
TYMP|1890	APOL2|23780	0.061068121681791	undirected	NA	NA
TYMP|1890	IFIT3|3437	0.0838770748108255	undirected	NA	NA
TYMP|1890	CX3CL1|6376	0.136190626247344	undirected	NA	NA
TYMP|1890	SAMD9L|219285	0.0742700208584701	undirected	NA	NA
TYMP|1890	CXCL10|3627	0.0744966319660597	undirected	NA	NA
TYMP|1890	JAK2|3717	0.0684106646659554	undirected	NA	NA
TYMP|1890	IDO1|3620	0.151254850377495	undirected	NA	NA
ISG15|9636	GBP1|2633	0.0638178614527078	undirected	NA	NA
ISG15|9636	IRF9|10379	0.069117581812517	undirected	NA	NA
ISG15|9636	OAS2|4939	0.119726975156971	undirected	NA	NA
ISG15|9636	XAF1|54739	0.12746339268027	undirected	NA	NA
ISG15|9636	IFI35|3430	0.0702739689609716	undirected	NA	NA
ISG15|9636	IFIT3|3437	0.136630878267604	undirected	NA	NA
ISG15|9636	IRF7|3665	0.0889802434114997	undirected	NA	NA
ISG15|9636	CMPK2|129607	0.0681055538535114	undirected	NA	NA
ISG15|9636	SP110|3431	0.0748014051487978	undirected	NA	NA
ISG15|9636	USP18|11274	0.106630944246149	undirected	NA	NA
ISG15|9636	IFI44|10561	0.106816418004589	undirected	NA	NA
ISG15|9636	IFI44L|10964	0.0961747003146448	undirected	NA	NA
GBP1|2633	EPSTI1|94240	0.0624222735053114	undirected	NA	NA
GBP1|2633	IRF9|10379	0.0837821612501774	undirected	NA	NA
GBP1|2633	OAS2|4939	0.071278785832151	undirected	NA	NA
GBP1|2633	NUB1|51667	0.0856531255857326	undirected	NA	NA
GBP1|2633	GBP4|115361	0.150260111318359	undirected	NA	NA
GBP1|2633	XAF1|54739	0.0837182040393378	undirected	NA	NA
GBP1|2633	SP100|6672	0.0741880592416803	undirected	NA	NA
GBP1|2633	RARRES3|5920	0.108068877237646	undirected	NA	NA
GBP1|2633	BATF2|116071	0.102770870334167	undirected	NA	NA
GBP1|2633	IFI35|3430	0.0908099518174043	undirected	NA	NA
GBP1|2633	APOL2|23780	0.110383785440396	undirected	NA	NA
GBP1|2633	IFIT3|3437	0.132255284516899	undirected	NA	NA
GBP1|2633	CX3CL1|6376	0.0804056228694793	undirected	NA	NA
GBP1|2633	SAMD9L|219285	0.095539586250593	undirected	NA	NA
GBP1|2633	CXCL10|3627	0.155216678930652	undirected	NA	NA
GBP1|2633	IFIH1|64135	0.0889061362588882	undirected	NA	NA
GBP1|2633	TRIM21|6737	0.075759194522546	undirected	NA	NA
GBP1|2633	NMI|9111	0.0939528612476565	undirected	NA	NA
GBP1|2633	IFIT5|24138	0.126873781592858	undirected	NA	NA
GBP1|2633	JAK2|3717	0.101847106115108	undirected	NA	NA
GBP1|2633	CXCL11|6373	0.0770880569191025	undirected	NA	NA
GBP1|2633	ETV7|51513	0.133644786063888	undirected	NA	NA
GBP1|2633	FBXO6|26270	0.0894123365816841	undirected	NA	NA
GBP1|2633	IL15RA|3601	0.106680793376483	undirected	NA	NA
GBP1|2633	CMPK2|129607	0.068469347417721	undirected	NA	NA
GBP1|2633	SP110|3431	0.0928776726865158	undirected	NA	NA
GBP1|2633	USP18|11274	0.0742583222976618	undirected	NA	NA
GBP1|2633	IFIT2|3433	0.095752167605841	undirected	NA	NA
GBP1|2633	IDO1|3620	0.105600933052694	undirected	NA	NA
EPSTI1|94240	GBP4|115361	0.0612995739071584	undirected	NA	NA
EPSTI1|94240	IFIT3|3437	0.0832070751617	undirected	NA	NA
IRF9|10379	OAS2|4939	0.0848452332446645	undirected	NA	NA
IRF9|10379	GBP4|115361	0.0681888117241704	undirected	NA	NA
IRF9|10379	XAF1|54739	0.0980597782998781	undirected	NA	NA
IRF9|10379	IFIT3|3437	0.126334114100009	undirected	NA	NA
IRF9|10379	SAMD9L|219285	0.0668871882967577	undirected	NA	NA
IRF9|10379	IRF7|3665	0.0662406820290763	undirected	NA	NA
IRF9|10379	SP110|3431	0.0814543187047158	undirected	NA	NA
IRF9|10379	USP18|11274	0.0790051406922946	undirected	NA	NA
IRF9|10379	IFI44|10561	0.0725848549520117	undirected	NA	NA
IRF9|10379	IFI44L|10964	0.0778528604077727	undirected	NA	NA
OAS2|4939	GBP4|115361	0.0789396821759868	undirected	NA	NA
OAS2|4939	XAF1|54739	0.177753330228968	undirected	NA	NA
OAS2|4939	IFIT3|3437	0.162819893819322	undirected	NA	NA
OAS2|4939	SAMD9L|219285	0.0657157076670678	undirected	NA	NA
OAS2|4939	IRF7|3665	0.124310398497573	undirected	NA	NA
OAS2|4939	IFIH1|64135	0.0791937577062149	undirected	NA	NA
OAS2|4939	MX2|4600	0.151126497941252	undirected	NA	NA
OAS2|4939	IFIT1|3434	0.100720382310187	undirected	NA	NA
OAS2|4939	IFIT5|24138	0.0624411066854756	undirected	NA	NA
OAS2|4939	HERC6|55008	0.107630091100412	undirected	NA	NA
OAS2|4939	EIF2AK2|5610	0.079442685531015	undirected	NA	NA
OAS2|4939	CMPK2|129607	0.0945082283920993	undirected	NA	NA
OAS2|4939	SP110|3431	0.085839356611918	undirected	NA	NA
OAS2|4939	USP18|11274	0.132724755932149	undirected	NA	NA
OAS2|4939	IFIT2|3433	0.0613888112697656	undirected	NA	NA
OAS2|4939	IFI44|10561	0.193689595408788	undirected	NA	NA
OAS2|4939	IFI44L|10964	0.225791768930988	undirected	NA	NA
OAS2|4939	LAMP3|27074	0.0654996120399103	undirected	NA	NA
NUB1|51667	GBP4|115361	0.0705678596184213	undirected	NA	NA
NUB1|51667	IFIT3|3437	0.0668479876724491	undirected	NA	NA
GBP4|115361	XAF1|54739	0.0882233180042664	undirected	NA	NA
GBP4|115361	SP100|6672	0.06296337583301	undirected	NA	NA
GBP4|115361	RARRES3|5920	0.0712102719072036	undirected	NA	NA
GBP4|115361	BATF2|116071	0.0703624357807124	undirected	NA	NA
GBP4|115361	IFI35|3430	0.0693189398788387	undirected	NA	NA
GBP4|115361	APOL2|23780	0.080066049225435	undirected	NA	NA
GBP4|115361	IFIT3|3437	0.138622425878561	undirected	NA	NA
GBP4|115361	CX3CL1|6376	0.133820902183193	undirected	NA	NA
GBP4|115361	SAMD9L|219285	0.0956338166182492	undirected	NA	NA
GBP4|115361	CXCL10|3627	0.157422219689979	undirected	NA	NA
GBP4|115361	IFIH1|64135	0.129930202333566	undirected	NA	NA
GBP4|115361	NMI|9111	0.082166633401427	undirected	NA	NA
GBP4|115361	IFIT5|24138	0.102994013518899	undirected	NA	NA
GBP4|115361	JAK2|3717	0.0978980852440743	undirected	NA	NA
GBP4|115361	CXCL11|6373	0.0903977508258348	undirected	NA	NA
GBP4|115361	ETV7|51513	0.112695216011523	undirected	NA	NA
GBP4|115361	FBXO6|26270	0.0620345805834259	undirected	NA	NA
GBP4|115361	IL15RA|3601	0.0819563510810579	undirected	NA	NA
GBP4|115361	CMPK2|129607	0.0662373252786474	undirected	NA	NA
GBP4|115361	SP110|3431	0.079596681597106	undirected	NA	NA
GBP4|115361	USP18|11274	0.0753222549070011	undirected	NA	NA
GBP4|115361	IFIT2|3433	0.0929588400605864	undirected	NA	NA
GBP4|115361	IFI44|10561	0.0658918150469958	undirected	NA	NA
GBP4|115361	IDO1|3620	0.158662606913183	undirected	NA	NA
GBP4|115361	LAMP3|27074	0.0713550438536708	undirected	NA	NA
XAF1|54739	SP100|6672	0.0693781875846285	undirected	NA	NA
XAF1|54739	IFIT3|3437	0.164178601393675	undirected	NA	NA
XAF1|54739	SAMD9L|219285	0.0749591807852574	undirected	NA	NA
XAF1|54739	IRF7|3665	0.136944205374996	undirected	NA	NA
XAF1|54739	IFIH1|64135	0.0857590270353894	undirected	NA	NA
XAF1|54739	MX2|4600	0.144362356254901	undirected	NA	NA
XAF1|54739	C19orf66|55337	0.0652102406405003	undirected	NA	NA
XAF1|54739	IFIT1|3434	0.108011851936744	undirected	NA	NA
XAF1|54739	IFIT5|24138	0.0779073202550412	undirected	NA	NA
XAF1|54739	HERC6|55008	0.12281844493361	undirected	NA	NA
XAF1|54739	EIF2AK2|5610	0.0829363266647034	undirected	NA	NA
XAF1|54739	ETV7|51513	0.0608804684480929	undirected	NA	NA
XAF1|54739	CMPK2|129607	0.103787568495089	undirected	NA	NA
XAF1|54739	SP110|3431	0.0951255371884158	undirected	NA	NA
XAF1|54739	USP18|11274	0.136381101500342	undirected	NA	NA
XAF1|54739	IFIT2|3433	0.0689541661059679	undirected	NA	NA
XAF1|54739	IFI44|10561	0.1957868356021	undirected	NA	NA
XAF1|54739	IFI44L|10964	0.220595383351711	undirected	NA	NA
XAF1|54739	LAMP3|27074	0.0747500814592413	undirected	NA	NA
SP100|6672	IFIT3|3437	0.102165045260881	undirected	NA	NA
SP100|6672	SAMD9L|219285	0.0728629597822198	undirected	NA	NA
SP100|6672	IFIT1|3434	0.0601955576001279	undirected	NA	NA
SP100|6672	CMPK2|129607	0.0645154593078618	undirected	NA	NA
SP100|6672	SP110|3431	0.103744432474409	undirected	NA	NA
RARRES3|5920	BATF2|116071	0.0671908601726131	undirected	NA	NA
RARRES3|5920	IFI35|3430	0.0613934215711085	undirected	NA	NA
RARRES3|5920	APOL2|23780	0.101954932132106	undirected	NA	NA
RARRES3|5920	IFIT3|3437	0.0862063281889177	undirected	NA	NA
RARRES3|5920	SAMD9L|219285	0.065409240689164	undirected	NA	NA
RARRES3|5920	ETV7|51513	0.0626580145362605	undirected	NA	NA
RARRES3|5920	FBXO6|26270	0.069740821851011	undirected	NA	NA
BATF2|116071	APOL2|23780	0.077949409445881	undirected	NA	NA
BATF2|116071	IFIT3|3437	0.0906506977592143	undirected	NA	NA
BATF2|116071	ETV7|51513	0.0983022114747852	undirected	NA	NA
BATF2|116071	FBXO6|26270	0.0657045151958219	undirected	NA	NA
IFI35|3430	APOL2|23780	0.0688036219010907	undirected	NA	NA
IFI35|3430	IFIT3|3437	0.108411579600394	undirected	NA	NA
IFI35|3430	SP110|3431	0.0679023633541453	undirected	NA	NA
APOL2|23780	IFIT3|3437	0.0972033347171152	undirected	NA	NA
APOL2|23780	SAMD9L|219285	0.0789044720071515	undirected	NA	NA
APOL2|23780	IFIT5|24138	0.06848066577901	undirected	NA	NA
APOL2|23780	JAK2|3717	0.063538106481815	undirected	NA	NA
APOL2|23780	ETV7|51513	0.0769357743031147	undirected	NA	NA
APOL2|23780	FBXO6|26270	0.0766808424553371	undirected	NA	NA
APOL2|23780	IL15RA|3601	0.0662133073557327	undirected	NA	NA
IFIT3|3437	CX3CL1|6376	0.0722424332728694	undirected	NA	NA
IFIT3|3437	SAMD9L|219285	0.0908540120505024	undirected	NA	NA
IFIT3|3437	CXCL10|3627	0.119393215214946	undirected	NA	NA
IFIT3|3437	IRF7|3665	0.0936995921644962	undirected	NA	NA
IFIT3|3437	IFIH1|64135	0.121990949148168	undirected	NA	NA
IFIT3|3437	TRIM21|6737	0.0720628988924182	undirected	NA	NA
IFIT3|3437	DDX58|23586	0.0860930042796109	undirected	NA	NA
IFIT3|3437	MX2|4600	0.0989623914923432	undirected	NA	NA
IFIT3|3437	NMI|9111	0.0947017522257906	undirected	NA	NA
IFIT3|3437	C19orf66|55337	0.0707680786292042	undirected	NA	NA
IFIT3|3437	IFIT1|3434	0.130638862053435	undirected	NA	NA
IFIT3|3437	IFIT5|24138	0.157941559379806	undirected	NA	NA
IFIT3|3437	JAK2|3717	0.085597814571466	undirected	NA	NA
IFIT3|3437	HERC6|55008	0.134320736379465	undirected	NA	NA
IFIT3|3437	EIF2AK2|5610	0.0817535824273636	undirected	NA	NA
IFIT3|3437	CXCL11|6373	0.0684093053395229	undirected	NA	NA
IFIT3|3437	ETV7|51513	0.125706990410066	undirected	NA	NA
IFIT3|3437	FBXO6|26270	0.0794723283935523	undirected	NA	NA
IFIT3|3437	IL15RA|3601	0.094880880944106	undirected	NA	NA
IFIT3|3437	CMPK2|129607	0.14431666987973	undirected	NA	NA
IFIT3|3437	SP110|3431	0.124015022150926	undirected	NA	NA
IFIT3|3437	USP18|11274	0.153259010635174	undirected	NA	NA
IFIT3|3437	IFIT2|3433	0.131307887641201	undirected	NA	NA
IFIT3|3437	IFI44|10561	0.166222732055581	undirected	NA	NA
IFIT3|3437	IFI44L|10964	0.170247301651799	undirected	NA	NA
IFIT3|3437	IDO1|3620	0.0856157475655063	undirected	NA	NA
IFIT3|3437	LAMP3|27074	0.0869211876400235	undirected	NA	NA
CX3CL1|6376	CXCL10|3627	0.081330925638782	undirected	NA	NA
CX3CL1|6376	JAK2|3717	0.0673394673011099	undirected	NA	NA
CX3CL1|6376	CXCL11|6373	0.0602254417472153	undirected	NA	NA
CX3CL1|6376	IDO1|3620	0.217423276023289	undirected	NA	NA
SAMD9L|219285	CXCL10|3627	0.0687671884641383	undirected	NA	NA
SAMD9L|219285	IFIH1|64135	0.0682129374694583	undirected	NA	NA
SAMD9L|219285	IFIT5|24138	0.0833972336165104	undirected	NA	NA
SAMD9L|219285	JAK2|3717	0.0819635267035001	undirected	NA	NA
SAMD9L|219285	ETV7|51513	0.0665545301913504	undirected	NA	NA
SAMD9L|219285	CMPK2|129607	0.0640875176286638	undirected	NA	NA
SAMD9L|219285	SP110|3431	0.0849844053493029	undirected	NA	NA
SAMD9L|219285	USP18|11274	0.0608611487234742	undirected	NA	NA
SAMD9L|219285	IFIT2|3433	0.0808711787863888	undirected	NA	NA
SAMD9L|219285	IDO1|3620	0.0631694647350576	undirected	NA	NA
CXCL10|3627	IFIH1|64135	0.0788831523124809	undirected	NA	NA
CXCL10|3627	JAK2|3717	0.0748065969192141	undirected	NA	NA
CXCL10|3627	CXCL11|6373	0.0986008958483878	undirected	NA	NA
CXCL10|3627	ETV7|51513	0.0728375120413694	undirected	NA	NA
CXCL10|3627	IDO1|3620	0.0996092997517105	undirected	NA	NA
IRF7|3665	SP110|3431	0.0618645595328785	undirected	NA	NA
IRF7|3665	USP18|11274	0.0854809821484998	undirected	NA	NA
IRF7|3665	IFI44|10561	0.1016407802982	undirected	NA	NA
IRF7|3665	IFI44L|10964	0.102416732953745	undirected	NA	NA
IFIH1|64135	JAK2|3717	0.0607290096763642	undirected	NA	NA
IFIH1|64135	SP110|3431	0.0638920368297576	undirected	NA	NA
IFIH1|64135	USP18|11274	0.0624323330524395	undirected	NA	NA
IFIH1|64135	IDO1|3620	0.0697557059792096	undirected	NA	NA
DDX58|23586	IFIT1|3434	0.0785283447810207	undirected	NA	NA
DDX58|23586	CMPK2|129607	0.063068995812382	undirected	NA	NA
DDX58|23586	SP110|3431	0.0703544725816904	undirected	NA	NA
MX2|4600	IFIT1|3434	0.0780262068131516	undirected	NA	NA
MX2|4600	CMPK2|129607	0.070635505684576	undirected	NA	NA
MX2|4600	SP110|3431	0.0602265806994364	undirected	NA	NA
MX2|4600	USP18|11274	0.0896050268495907	undirected	NA	NA
MX2|4600	IFI44|10561	0.130158389720912	undirected	NA	NA
MX2|4600	IFI44L|10964	0.14731226372252	undirected	NA	NA
NMI|9111	ETV7|51513	0.080405559877706	undirected	NA	NA
IFIT1|3434	HERC6|55008	0.070594366041409	undirected	NA	NA
IFIT1|3434	CMPK2|129607	0.110125210913104	undirected	NA	NA
IFIT1|3434	SP110|3431	0.0794746980737761	undirected	NA	NA
IFIT1|3434	USP18|11274	0.0864471947826323	undirected	NA	NA
IFIT1|3434	IFIT2|3433	0.0804048283671773	undirected	NA	NA
IFIT1|3434	IFI44|10561	0.0961699292152204	undirected	NA	NA
IFIT1|3434	IFI44L|10964	0.102219659256063	undirected	NA	NA
IFIT5|24138	JAK2|3717	0.0630962912221484	undirected	NA	NA
IFIT5|24138	ETV7|51513	0.0634999583663027	undirected	NA	NA
IFIT5|24138	CMPK2|129607	0.0708414076823983	undirected	NA	NA
IFIT5|24138	SP110|3431	0.0842996513918461	undirected	NA	NA
IFIT5|24138	USP18|11274	0.0637094209527427	undirected	NA	NA
IFIT5|24138	IFIT2|3433	0.0781129806037497	undirected	NA	NA
JAK2|3717	IDO1|3620	0.0820165693188879	undirected	NA	NA
HERC6|55008	CMPK2|129607	0.0975954339195916	undirected	NA	NA
HERC6|55008	SP110|3431	0.0743256920558938	undirected	NA	NA
HERC6|55008	USP18|11274	0.0943596622415612	undirected	NA	NA
HERC6|55008	IFIT2|3433	0.0952109771155037	undirected	NA	NA
HERC6|55008	IFI44|10561	0.0872772875495635	undirected	NA	NA
